ID;Nome;Localidade;Profissao
10578263;Matilde Domingues;Braga    Guimarães    Candoso (Santiago)    2 004     226;Especialista em marketing digital
72741043;Melissa Quintero;Braga    Vila Verde    Godinhaços    462    655;Diretor de hotel
13224831;Félix Pederneiras;Viseu    Mangualde    Espinho    1 226     1 531;Veterinário
14641209;Filipe Lages;Viana do castelo    Ponte da Barca    Azias    422    1 462;Influenciador digital
18709340;Adelmiro Raminhos;Castelo Branco    Idanha-a-Nova    S. Miguel de Acha    702    4 124;Gestor de transportes
18897223;Caetano Mirandela;Guarda    Guarda    Vila Fernando    587    1 597;Empregado de mesa
37275563;Valentim Castello;Faro    Silves    Tunes    2 022     1 213;Cuidador de idosos
29390312;Cloe Paes;Aveiro    Aveiro    Eixo    5 253     1 580;Segurança privado
14126018;Catarina Godinho;Faro    Lagos    Lagos (Sta. Maria)    6 440     933;Especialista em marketing digital
13708093;Amândio Bandeira;Porto    Marco de Canaveses    Tabuado    1 387     864;Babysitter
34066345;Samuel Guerreiro;Viseu    Viseu    Barreiros    334    519;Educador de infância
56737489;Caio Estrela;Leiria    Figueiró dos Vinhos    Aguda    1 394     3 847;Assistente dentário
26673493;Tatiana Granjeiro;Braga    Braga    Panoias    1 630     115;Dentista
19306795;Camila Belchiorinho;Faro    Silves    Armação de Pêra    3 770     915;Educador social
25025869;Ramiro Guilheiro;Faro    Aljezur    Pereiro    287    10 125;Administrador de sistemas
18630275;Paulina Lara;Braga    Barcelos    Cristelo    1 917     745;Técnico de radiologia
52643275;Gastão Guterres;Aveiro    Sta. Maria da Feira    Sanfins    1 970     370;Veterinário
37668030;Alberta Bento;Leiria    Leiria    Amor    4 738     1 813;Médico
49484503;Tomás Almeida;Vila Real    Valpaços    Sta. Maria de Emeres    519    1 668;Empreendedor
81521098;Belarmino Fidalgo;Guarda    Vila Nova de Foz Côa    Cedovim    434    3 076;Especialista em cibersegurança
43512432;Josélia Moutinho;Faro    Portimão    Portimão    36 243     7 569;Biólogo
42289382;Valério Soares;Lisboa    Alenquer    Aldeia Galega da Merceana    2 175     1 969;Operador de máquinas
59051916;Ferdinanda Frade;Viseu    Tondela    Campo de Besteiros    1 395     790;Advogado
15738570;Sabrina Bethecourt;Braga    Celorico de Basto    Veade    707    611;Analista de investimentos
47803941;Jonathan Motta;Lisboa    Lisboa    Castelo    587    5;Cabeleireiro
57293046;Ifigénia Madruga;Viseu    Viseu    Campo    4 358     1 548;Economista
49617555;Atanásio Carrasqueira;Lisboa    Amadora    Alfornelos    14 304     84;Engenheiro civil
20998309;Dora Palhares;Vila Real    Sabrosa    Torre do Pinhão    404    1 451;Farmacêutico
19998168;Capitolino Vilarinho;Santarem    Alcanena    Louriceira    611    1 278;Ator
75507535;Olavo Rebimbas;Vila Real    Sta. Marta de Penaguião    Alvações do Corgo    575    422;Jornalista
45891967;Diná Ruela;Guarda    Seia    Lajes    309    441;Gestor de marketing
29597512;Tarcísio Jesus;Guarda    Guarda    Gagos    134    839;Técnico de radiologia
10656194;Felicia Aldeia;Leiria    Óbidos    Sobral da Lagoa    420    488;Assistente social
18820142;Edite Velasco;Viseu    Mortágua    Cortegaça    468    1 160;Especialista em inteligência artificial
34270584;Abílio Corte-Real;Leiria    Caldas da Rainha    A dos Francos    1 797     1 978;Gestor de transportes
24404273;Domingos Ramallo;Vila Real    Ribeira de Pena    Alvadia    220    3 379;Motorista
38623885;Berta Quintanilla;Vila Real    Montalegre    Mourilhe    144    2 292;Educador social
62550417;Fernanda Freiria;Santarem    Salvaterra de Magos    Glória do Ribatejo    3 427     5 503;Engenheiro informático
57217825;Florência Anlicoara;Vila Real    Montalegre    Mourilhe    144    2 292;Designer gráfico
10483068;Nicolas Borba;Santarem    Tomar    Sabacheira    1 115     3 435;Procurador
11574995;Deolinda Faustino;Vila Real    Peso da Régua    Moura Morta    605    361;Músico
15585634;Liane Vilaça;Guarda    Celorico da Beira    Prados    222    1 674;Pintor
84640615;Beatriz Peseiro;Aveiro    Águeda    Valongo do Vouga    5 006     3 961;Babysitter
90103415;Graça Fortunato;Bragança    Macedo de Cavaleiros    Burga    88    735;Nutricionista
19632710;Lurdes Ramires;Braga    Cabeceiras de Basto    Arco de Baúlhe    1 808     437;DevOps engineer
12204015;Serafim Ourique;Vila Real    Sta. Marta de Penaguião    Cumeeira    1 278     1 143;Médico
24511184;Delores Brás;Porto    Penafiel    Urrô    1 073     219;Polícia
56113275;Nilson Carvalheiro;Braga    Vila Nova de Famalicão    Lagoa    890    295;Agricultor
33193144;Adonirã Ramos;Guarda    Almeida    Naves    101    1 341;Assistente social
12626416;Dóris Faustino;Coimbra    Montemor-o-Velho    Pereira    2 241     1 296;Formador profissional
47091184;Helena Araújo;Coimbra    Condeixa-a-Nova    Condeixa-a-Velha    3 318     2 264;Assistente dentário
19575005;Marlene Castro;Viseu    Resende    Cárquere    941    786;Médico
96007385;Isolina Benevides;Porto    Vila Nova de Gaia    Arcozelo    12 393     782;Técnico administrativo
17353340;Milene Coronel;Vila Real    Chaves    Sanfins    308    1 786;Operador de máquinas
38782457;Loide Linares;Viseu    Viseu    Silgueiros    3 590     3 686;Auditor
10809568;Jerônimo Mirandela;Castelo Branco    Sertã    Castelo    1 163     2 462;Notário
49612608;Julieta Guerra;Coimbra    Tábua    Póvoa de Midões    660    944;Engenheiro industrial
52471519;Tatiana Duarte;Setúbal    Setúbal    Setúbal (S. Sebastião)    52 817     1 964;Funcionário público
80596434;Tarcísio Carmona;Madeira    Calheta (Madeira)    Estreito da Calheta    1 630     1 340;Técnico de manutenção
14388129;Adosindo Milheiriço;Viana do castelo    Viana do Castelo    Freixieiro de Souelo    560    1 648;Operador de máquinas
19692897;Josefina Bairros;Faro    Loulé    Alte    2 176     9 469;Auxiliar de ação direta
30549885;Neiva Aveiro;Bragança    Bragança    Grijó de Parada    380    3 102;Militar
25569483;Reginaldo Póvoas;Vila Real    Peso da Régua    Peso da Régua    5 080     576;Soldador
37265255;Malvina Rebelo;Viseu    Viseu    Couto de Baixo    780    1 120;Relações públicas
23963237;Elvis Gravato;Viseu    Resende    Anreade    1 168     550;Programador / Desenvolvedor de software
25039351;Estrela Neiva;Viana do castelo    Arcos de Valdevez    Vilela    251    340;Cozinheiro / chef
16851434;Edmundo Barateiro;Lisboa    Lisboa    Santo Condestável    17 553     101;Esteticista
34849877;Evelina Rodovalho;Viana do castelo    Ponte de Lima    Sá    406    292;Engenheiro industrial
66150447;Índia Macieira;Castelo Branco    Idanha-a-Nova    Salvaterra do Extremo    203    8 185;Procurador
14116314;Neiva Neves;Guarda    Pinhel    Pala    629    1 312;Educador de infância
15472874;Cândido Coelho;Coimbra    Figueira da Foz    S. Pedro    2 705     583;Carpinteiro
49270720;Fernanda Calçada;Castelo Branco    Vila de Rei    S. João do Peso    174    1 295;Engenheiro químico
19285662;Salema Amado;Vila Real    Chaves    Roriz    211    894;Médico
10783769;Manuela Castro;Leiria    Bombarral    Pó    940    568;Gestor de projetos IT
73855575;Leticia Varanda;Braga    Vizela    S. João das Caldas    3 719     292;Freelancer
67150498;Tomás Bettencourt;Braga    Vila Nova de Famalicão    Riba de Ave    3 396     283;Funcionário público
64155085;Greta Tabosa;Porto    Vila do Conde    Touguinha    1 410     306;Maquinista
13865360;Wilian Anlicoara;Viana do castelo    Ponte de Lima    Brandara    479    251;Engenheiro mecânico
13633267;Guilherme Frias;Beja    Beja    Beja (Santiago Maior)    7 855     4 259;DevOps engineer
98965998;Eusébio Benevides;Évora    Vendas Novas    Campinho    917    4 711;Polícia
11045336;Consuela Cardim;Bragança    Carrazeda de Ansiães    Fonte Longa    355    1 113;Freelancer
54040299;Vilela Motta;Porto    Lousada    Covas    763    129;Rececionista de hotel
32918153;Esdras Marins;Castelo Branco    Sertã    Palhais    346    2 204;Engenheiro eletrotécnico
31484011;Gonçalo Bandeira;Guarda    Gouveia    Gouveia (S. Pedro)    2 314     2 814;Engenheiro industrial
41586179;Silva Quaresma;Guarda    Figueira de Castelo Rodrigo    Reigada    348    2 543;Esteticista
70216046;Caetano Guedes;Coimbra    Tábua    Póvoa de Midões    660    944;Jornalista
23456844;Lúcio Morão;Setúbal    Grândola    Grândola    10 361     36 140;Polícia
12769840;Danilo Granjeia;Beja    Serpa    Serpa (Sta. Maria)    2 184     15 433;Programador / Desenvolvedor de software
10297091;Leocádio Homem;Braga    Fafe    Moreira do Rei    1 992     1 742;Videógrafo
11353263;Ângelo Conceição;Açores    Lajes das Flores    Fazenda    278    943;Tradutor
18538061;Neandro Borja;Vila Real    Valpaços    Algeriz    730    1 899;Gestor de projetos IT
26247637;Natanael Eiró;Viana do castelo    Caminha    Caminha (Matriz)    1 554     75;Animador turístico
28131370;Nívia Mayor;Aveiro    Águeda    Travassô    1 727     816;Engenheiro eletrotécnico
14089819;Lucinda Ávila;Braga    Vila Nova de Famalicão    Brufe    2 288     251;Gestor de e-commerce
83730234;Octávio Águeda;Porto    Vila Nova de Gaia    Serzedo    7 547     762;Agricultor
99468566;Marlene Cardim;Beja    Ferreira do Alentejo    Canhestros    541    6 033;Rececionista de hotel
83586569;Rúbia Cartaxo;Braga    Guimarães    Nespereira    2 862     438;Juiz
81270359;Nuno Castilhos;Bragança    Vinhais    Vinhais    2 382     3 376;Educador de infância
27118029;Wagner Curvelo;Bragança    Macedo de Cavaleiros    Talhinhas    244    2 529;Personal trainer
44469063;Lúcio Durão;Porto    Trofa    Coronado (S. Mamede)    4 053     626;Cuidador de idosos
18902194;Rute Lopes;Aveiro    Anadia    Aguim    1 227     682;Técnico ambiental
56839158;Alfredo Tristão;Viana do castelo    Vila Nova de Cerveira    Lovelhe    440    338;Biólogo
25925008;Nélia Barata;Braga    Barcelos    Carapeços    2 186     500;Cuidador de idosos
33094014;Geraldo Capistrano;Viana do castelo    Ponte de Lima    Seara    683    400;Psicólogo
12557409;Capitolino Minho;Bragança    Freixo de Espada à Cinta    Lagoaça    497    4 100;Militar
21277335;Francisca Saldanha;Braga    Braga    Esporões    1 845     442;Relações públicas
