ID;Nome;Localidade;Profissao
83783686;Rosinha Mello;Coimbra    Figueira da Foz    Buarcos    8 051     1 214;Freelancer
14062106;Adriano Forte;Aveiro    Aveiro    Oliveirinha    4 780     1 366;Comercial / vendedor
32302829;Rogério Belchior;Viseu    Castro Daire    Mamouros    675    895;Técnico de manutenção
61950785;Josélia Rebotim;Vila Real    Alijó    Sanfins do Douro    1 763     1 845;Pintor
40538774;Avelina Bastos;Vila Real    Sabrosa    Gouvães do Douro    240    630;Operador de máquinas
95581165;Miguel Valim;Viana do castelo    Arcos de Valdevez    Ázere    294    300;Guarda prisional
14978709;Agostinho Olivera;Bragança    Alfândega da Fé    Cerejais    247    1 679;Bombeiro
19178627;Silvéria Palma;Lisboa    Oeiras    Oeiras e S. Julião da Barra    34 850     227;Tradutor
25775588;Dulcineia Teodoro;Braga    Vila Nova de Famalicão    Vila Nova de Famalicão    8 098     232;Pintor
13249989;Ifigénia Grillo;Porto    Baião    Covelas    724    620;Solicitador
55775603;Neandro Vasconcellos;Castelo Branco    Fundão    Alcongosta    573    748;Personal trainer
36233016;Susete Rolim;Vila Real    Alijó    Amieiro    104    641;Juiz
21275548;Laura Cortesão;Leiria    Pedrogão Grande    Pedrógão Grande    2 788     8 007;Videógrafo
17031357;Lisandro Castel-Branco;Coimbra    Montemor-o-Velho    Liceia    1 359     1 320;Especialista em inteligência artificial
19607186;Mariete Ornellas;Madeira    Santana    S. Roque do Faial    927    1 590;Maquinista
98525224;Janaína Tristão;Coimbra    Soure    Samuel    1 398     3 165;Músico
11624983;Belisa Borja;Viana do castelo    Viana do Castelo    Vila de Punhe    2 400     512;Veterinário
54131938;Délia Viegas;Braga    Barcelos    Roriz    2 152     691;Carpinteiro
95290980;Wilker Castanheda;Viseu    Lamego    Penajóia    1 250     1 033;Gestor de transportes
39085155;Abigail Caneira;Porto    Vila Nova de Gaia    Canelas    12 303     747;Influenciador digital
48609337;Caetano Fontoura;Viana do castelo    Caminha    Arga de S. João    72    1 304;Especialista em marketing digital
71535009;Lurdes Varanda;Lisboa    Loures    Prior Velho    6 683     161;Piloto
14940748;Sabina Couto;Viana do castelo    Ponte da Barca    Boivães    338    634;Engenheiro químico
75623923;Ada Galante;Castelo Branco    Belmonte    Belmonte    3 227     2 732;Empregado de mesa
15732082;Laura Araújo;Viseu    Mangualde    Santiago de Cassurrães    1 412     2 234;Assistente dentário
24525970;Ermengarda Grangeia;Santarem    Abrantes    Rossio ao Sul do Tejo    2 227     661;Técnico administrativo
28349190;Adorinda Granja;Viseu    Castro Daire    Ribolhos    306    232;Carpinteiro
97473238;Ada Quinterno;Guarda    Sabugal    Ruivós    68    1 106;Escritor
18414684;Celina Remígio;Viseu    Cinfães    Travanca    959    667;Veterinário
29934931;Cornélio Valim;Açores    Povoação    Água Retorta    497    1 497;Administrador de sistemas
53894137;Rudolfo Guilheiro;Bragança    Bragança    Espinhosela    305    3 596;Gestor
29530886;Valentino Alcoforado;Beja    Mértola    Espírito Santo    437    13 398;Engenheiro informático
18225739;Anastácia Ponte;Porto    Marco de Canaveses    Magrelos    982    325;Guia turístico
13931117;Abraão Ramires;Santarem    Torres Novas    Torres Novas (S. Pedro)    5 708     925;Empregado de mesa
49303187;Irina Rodrigues;Braga    Barcelos    Alvito (S. Pedro)    549    420;Canalizador
12250252;Olga Noite;Vila Real    Valpaços    S. João da Corveira    721    1 430;Juiz
20953653;Junia Rodovalho;Évora    Borba    Orada    878    5 083;Barman
10001473;Ilídio Beça;Viana do castelo    Ponte de Lima    Cabaços    703    595;Nutricionista
17755434;Virgílio Veríssimo;Aveiro    Vagos    Ponte de Vagos    1 706     622;Bombeiro
20822147;Edmundo Rebocho;Porto    Amarante    Amarante (S. Gonçalo)    6 503     475;Auxiliar de ação direta
16106122;Abel Guimarães;Guarda    Guarda    Adão    227    2 068;Pintor
33833583;Sidney Valim;Braga    Vila Nova de Famalicão    Novais    898    113;Técnico administrativo
58731769;Elvis Rêgo;Porto    Amarante    Telões    4 535     1 386;Gestor de projetos IT
59140154;Alda Curvelo;Beja    Castro Verde    Casével    365    3 334;Gestor de produto
90432058;Norma Rangel;Guarda    Gouveia    Nespereira    861    477;Operador logístico
42534131;Janaína Pegado;Guarda    Vila Nova de Foz Côa    Murça    135    819;Técnico de manutenção
16741139;Mavilde Barra;Braga    Braga    Gondizalves    1 409     176;Solicitador
52084467;Ramiro Pinhal;Açores    Praia da Vitória    Lajes    3 753     1 115;Médico
35903415;Américo Torcuato;Viseu    S. Pedro do Sul    Sta. Cruz da Trapa    1 389     2 129;Engenheiro civil
45419492;Sebastião Mesquita;Bragança    Macedo de Cavaleiros    Sesulfe    184    1 520;Fisioterapeuta
44873297;Jó Vale;Viseu    Tondela    Ferreirós do Dão    410    835;Engenheiro informático
48324174;Adélia Melgaço;Bragança    Vila Flor    Roios    176    1 561;Serralheiro
90081684;Florêncio Ataíde;Viana do castelo    Ponte de Lima    Sá    406    292;Nutricionista
92373794;Geraldina Pallos;Porto    Santo Tirso    Refojos de Riba de Ave    1 106     554;Motorista
16294381;Tarcísio Barreto;Açores    Ponta Delgada    Fajã de Baixo    4 553     405;Operador de máquinas
32169640;Fernando Calçada;Braga    Barcelos    Perelhal    1 603     734;Relações públicas
11831919;Leonardo Alcaide;Viseu    Sernancelhe    Fonte Arcada    279    1 187;Guarda prisional
65563240;Denise Vilaça;Viana do castelo    Ponte de Lima    Beiral do Lima    767    558;Engenheiro químico
87707787;Serena Castelão;Santarem    Vila Nova da Barquinha    Tancos    295    156;Contabilista
18024380;Florêncio Barata;Bragança    Mirandela    Vale de Telhas    364    1 335;Jornalista
26471345;Humberto Bezerra;Setúbal    Almada    Trafaria    5 946     583;Contabilista
41080439;Cristela Esparteiro;Viseu    Cinfães    Bustelo    153    581;Maquinista
26959299;Áurea Moraes;Castelo Branco    Oleiros    Álvaro    315    3 363;Auditor
38576025;Tomás Capistrano;Braga    Vila Verde    DosS.s    511    394;Veterinário
27828661;Andreia Varanda;Viana do castelo    Valença    Fontoura    737    913;Engenheiro químico
10290276;Sílvia Ramires;Évora    Redondo    Redondo    5 763     30 794;Comercial / vendedor
46982078;Assunção Vilas-Boas;Vila Real    Valpaços    Bouçoães    541    2 574;Técnico de manutenção
18070320;Ramiro Carreiro;Guarda    Figueira de Castelo Rodrigo    Vilar Torpim    297    3 092;Notário
44495582;Rúbia Peres;Açores    Angra do Heroísmo    Ribeirinha    2 733     790;Videógrafo
17112777;Reinaldo Fortunato;Porto    Póvoa de Varzim    Argivai    2 187     232;Técnico de análises clínicas
32018579;Rosália Alancastro;Braga    Vila Verde    Gomide    253    402;Engenheiro químico
15530210;Blenda Figueira;Lisboa    Torres Vedras    Ponte do Rol    2 081     977;Esteticista
83218394;Olivier Dutra;Braga    Braga    Braga (Sé)    3 587     33;Videógrafo
53303316;Sofia Figueiroa;Coimbra    Coimbra    Botão    1 683     1 652;Médico
11539308;Norma Quintana;Viana do castelo    Arcos de Valdevez    Aguiã    732    235;Pintor
45151929;Flôr Mederos;Coimbra    Montemor-o-Velho    Liceia    1 359     1 320;Soldador
22316962;Lívia Terra;Açores    Ponta Delgada    Ginetes    1 267     1 207;Fisioterapeuta
28826555;Ulisses Palhares;Lisboa    Lisboa    Alvalade    9 620     58;Notário
25827636;Tito Dantas;Beja    Beja    Quintos    310    13 970;Economista
55682573;Elias Valverde;Viseu    Viseu    Santos Evos    1 642     1 243;Administrador de sistemas
28878983;Ezequias Bicalho;Viana do castelo    Arcos de Valdevez    Sistelo    341    2 683;Gestor de produto
95190435;Cibelli Albernaz;Viana do castelo    Paredes de Coura    Padornelo    458    965;Técnico ambiental
39906208;Noemi Anlicoara;Porto    Paredes    Recarei    4 686     1 663;Canalizador
23430948;Dulcineia Soverosa;Faro    Loulé    Boliqueime    4 473     4 146;Técnico de manutenção
19604501;Greta Sesimbra;Coimbra    Soure    Brunhós    202    233;Programador / Desenvolvedor de software
38421398;Anselmo Domingues;Santarem    Torres Novas    Ribeira Branca    724    773;Investigador
27618894;Anaísa Abreu;Viseu    Penalva do Castelo    Germil    445    541;Influenciador digital
32806199;Clementina Janes;Bragança    Macedo de Cavaleiros    Vale de Prados    413    881;Professor
13079635;Ana Ferro;Guarda    Mêda    Pai Penela    95    588;Fisioterapeuta
26995956;Hirondina Zagalo;Vila Real    Valpaços    Vilarandelo    1 123     2 036;Pintor
54886815;Jesabel Godoi;Bragança    Moncorvo    Castedo    275    1 779;Pedreiro
55106635;Nestor Doutel;Braga    Barcelos    Minhotães    883    335;Analista de investimentos
55724706;Sandra Brás;Viseu    Penalva do Castelo    Germil    445    541;Gestor de e-commerce
36317703;Adelinda Nolasco;Açores    Praia da Vitória    Cabo da Praia    1 469     665;DevOps engineer
18219987;Tomás Lemos;Braga    Vila Nova de Famalicão    Antas    5 376     435;Fotógrafo
40099955;Máxima Carvalhosa;Coimbra    Mira    Carapelhos    766    392;Polícia
18278090;Alexandre Olivera;Viana do castelo    Ponte de Lima    Poiares    847    591;Diretor de hotel
33237916;Belmiro Salgueiro;Vila Real    Vila Pouca de Aguiar    Vreia de Bornes    794    1 757;Videógrafo
53903249;Libânio Ruas;Bragança    Moncorvo    Torre de Moncorvo    3 033     3 588;Bombeiro
19170668;Vieira Quinzeiro;Viseu    Viseu    Cota    1 281     4 050;Engenheiro civil
31664763;Dulce Caminha;Guarda    Guarda    Vale de Estrela    418    1 295;Gestor de transportes
36216823;Teófilo Vale;Porto    Vila Nova de Gaia    Olival    5 616     796;Investigador
65534065;Naomi Rolim;Aveiro    Vagos    Santo André de Vagos    2 051     1 244;Veterinário
42513213;Roberta Valverde;Leiria    Caldas da Rainha    Coto    1 135     550;Assistente social
17316574;Dayse Pegado;Braga    Fafe    Agrela    271    144;Esteticista
68832332;Silvano Conde;Santarem    Santarem    Moçarria    1 212     1 211;Técnico administrativo
35115409;Ondina Sabrosa;Viana do castelo    Caminha    Vila Praia de Âncora    4 688     815;Escritor
30518658;Florbela Rebocho;Porto    Matosinhos    Custóias    18 065     578;Educador de infância
45294745;Ezequias Godoi;Braga    Vila Nova de Famalicão    Sezures    619    226;Piloto
56990912;Lurdes Prudente;Bragança    Carrazeda de Ansiães    Marzagão    320    1 656;Personal trainer
14397472;Valdir Grilo;Braga    Barcelos    Durrães    785    290;Técnico ambiental
62918335;Yuri Barbosa;Vila Real    Vila Pouca de Aguiar    Telões    1 630     4 535;Fotógrafo
